RegionName,State,Metro,CountyName,SizeRank,2010-02,2010-03,2010-04,2010-05,2010-06,2010-07,2010-08,2010-09,2010-10,2010-11,2010-12,2011-01,2011-02,2011-03,2011-04,2011-05,2011-06,2011-07,2011-08,2011-09,2011-10,2011-11,2011-12,2012-01,2012-02,2012-03,2012-04,2012-05,2012-06,2012-07,2012-08,2012-09,2012-10,2012-11,2012-12,2013-01,2013-02,2013-03,2013-04,2013-05,2013-06,2013-07,2013-08,2013-09,2013-10,2013-11,2013-12,2014-01,2014-02,2014-03,2014-04,2014-05,2014-06,2014-07,2014-08,2014-09,2014-10,2014-11,2014-12,2015-01,2015-02,2015-03,2015-04,2015-05,2015-06,2015-07,2015-08,2015-09,2015-10,2015-11,2015-12,2016-01,2016-02,2016-03,2016-04,2016-05,2016-06,2016-07,2016-08,2016-09,2016-10,2016-11,2016-12,2017-01,2017-02,2017-03,2017-04,2017-05,2017-06,2017-07,2017-08,2017-09,2017-10,2017-11,2017-12,2018-01,2018-02,2018-03,2018-04,2018-05,2018-06,2018-07,2018-08,2018-09,2018-10,2018-11,2018-12,2019-01,2019-02,2019-03,2019-04,2019-05,2019-06,2019-07,2019-08,2019-09,2019-10,2019-11
Orlando,FL,Orlando-Kissimmee-Sanford,Orange County,21,,,0.85243553,0.877914952,0.871056241,0.821428571,0.772200772,0.854459816,0.82,0.813043478,0.811166008,0.849056604,0.83971397,0.848278302,0.84087969,0.834731544,0.84110511,0.837053571,0.829420765,0.848528354,0.853413655,0.876168224,0.878453039,0.892045455,0.894736842,0.921428571,0.92724679,0.924887892,0.919227468,0.9375,0.924369748,0.909465021,0.91943958,0.906399236,0.899234694,0.911736178,0.90025744,0.925271458,0.937134188,0.968027106,0.927977839,0.96248766,0.954760838,0.9375,0.93780849,0.93780849,0.956301928,0.94961451,0.941200085,0.934579439,0.961538462,0.985442379,0.997113021,1.003752345,1.000919657,1.004155125,1.014873141,1.012548263,1.022727273,1.024799416,1.02826087,1.035621762,1.051373955,1.066444217,1.047435897,1.09064112,1.099899092,1.135687732,1.135710848,1.222275692,1.234435798,1.21125,1.166666667,1.219024123,1.225810425,1.226507851,1.224189613,1.222055514,1.245192308,1.294930876,1.258797678,1.227040816,1.242390378,1.292801556,1.255297679,1.243523316,1.260092879,1.288026069,1.339372587,1.379310345,1.359338061,1.35308642,1.355661882,1.381937805,1.395209581,1.391214825,1.407530454,1.469123425,1.490566038,1.471153846,1.511013216,1.535460993,1.52666043,1.516536965,1.511735006,1.515835064,1.500325945,1.50608698,1.523584906,1.537997587,1.524420061,1.537091988,1.551152216,1.560578922,1.536201469,1.520122699,1.536807232,1.540425532
El Paso,TX,El Paso,El Paso County,22,,,,,,,,,,,,,,,,0.778332515,0.770881479,0.761111111,0.710717085,0.692948421,0.739130435,0.77,0.777027027,0.777777778,0.786924939,0.807162036,0.820253963,0.809075342,0.8,0.787857143,0.803461063,0.810290404,0.808802309,0.80952381,0.828047921,0.833333333,0.80952381,0.811403342,0.807162036,0.806779106,0.79968652,0.798951663,0.795412458,0.773117934,0.756133457,0.771324864,0.779816514,0.755555556,0.755555556,0.753456418,0.771620424,0.769704433,0.778474399,0.775486827,0.777777778,0.784050179,0.796690307,0.810810811,0.807106599,0.796257173,0.798779232,0.789080169,0.802752294,0.804597701,0.789835165,0.794491525,0.800933126,0.801409959,0.796698873,0.807106599,0.790855694,0.80323096,0.80534188,0.797342545,0.808080808,0.810654314,0.78,0.80801105,0.782092772,0.782843137,0.779816514,0.772038181,0.793973941,0.786736012,0.771749298,0.793450899,0.800457404,0.803732304,0.806882022,0.805714286,0.799373041,0.790780142,0.784869976,0.779816514,0.790349418,0.8,0.812610424,0.829228467,0.82230968,0.835945664,0.821428571,0.830721003,0.833333333,0.84783601,0.904463587,0.88803681,0.899306093,0.896341035,0.888888889,0.904463587,0.906735751,0.899264268,0.911692559,0.884493508,0.876132931,0.888888889,0.857533177,0.865580448
Denver,CO,Denver-Aurora-Lakewood,Denver County,23,,,,,,,,1.305460963,1.157971996,1.256377551,1.252125247,1.336020488,1.307456785,1.36949311,1.345953003,1.246700069,1.242937853,1.271422371,1.264084507,1.270881403,1.224289912,1.208333333,1.290780142,1.290079687,1.307692308,1.33059885,1.366705526,1.373304716,1.335513428,1.350838458,1.364804457,1.343637736,1.376163804,1.302222222,1.326810871,1.284470247,1.366230027,1.397131605,1.381770951,1.313967468,1.352536232,1.450676983,1.494845361,1.46898803,1.471986133,1.511994559,1.519321493,1.4981366,1.523809524,1.55,1.6,1.65,1.636971047,1.688967136,1.754807692,1.761526232,1.771871539,1.835621327,1.827586207,1.795472384,1.827034884,1.818181818,1.855555556,1.865671642,1.886912325,1.883464754,1.892006803,1.915139116,1.866666667,1.949308756,1.920600858,1.8781829,1.901661892,1.904955321,1.899509804,1.936598731,1.928104575,1.949512744,2.028985738,1.855375833,1.789904459,1.831503831,1.801587302,1.833976834,1.912568306,2.027027027,2.105633803,2.107247822,2.0875,2.101461102,2.12907117,2.141689373,2.141689373,2.161862528,2.165605096,2.138307552,2.167719987,2.140939597,2.178343949,2.156108487,2.156334232,2.197529031,2.20535311,2.163695911,2.156901159,2.141269145,2.122473246,2.122302158,2.101876324,2.139524522,2.217465753,2.299847017,2.337193735,2.31316726,2.279566368,2.24784554,2.248302389,2.262221227
Seattle,WA,Seattle-Tacoma-Bellevue,King County,24,,,1.638888889,1.637507272,1.657223666,1.636125654,1.699577932,1.791332752,1.752677702,1.736616613,1.534491979,1.545454545,1.498815166,1.519939989,1.490086207,1.509831461,1.492708333,1.5,1.643489254,1.780835285,1.674016465,1.68883327,1.661691498,1.695652174,1.785714286,1.866801211,1.889302177,1.914044057,1.964285714,1.923076923,2.01010101,2.064333997,2.130394858,2.160367762,2.121535181,2.090360732,2.172766172,2.234726688,2.218045113,2.1953125,2.171814672,2.238,2.23083312,2.25448979,2.227272727,2.209262436,2.286634461,2.259142596,2.21969697,2.1953125,2.294117647,2.425373134,2.476093591,2.477707006,2.519936411,2.533510303,2.47339589,2.466006601,2.412342216,2.457064004,2.5,2.515959253,2.578247687,2.598588898,2.617602428,2.637499266,2.62345679,2.632201346,2.58306538,2.636363636,2.633178624,2.652649196,2.664974619,2.732142857,2.727272727,2.820299579,2.78587687,2.56861515,2.758333333,2.724625014,2.663253697,2.631944444,2.592829706,2.7,2.847638425,2.969230769,3.023255814,3.121911038,3.111111111,3.100775194,3.090659341,3.092985318,3.020134228,2.958455146,2.983091787,2.985611511,3.064516129,3.029141104,3.04497809,3.198087432,3.186813187,3.177458034,3.171259843,3.125,3.114602588,3.099236641,3.129172497,3.144859813,3.153382819,3.168292683,3.237411258,3.256097561,3.254461096,3.271537973,3.273972603,3.217299578,3.167487685,3.122786305
Memphis,TN,Memphis,Shelby County,25,,,,,,,,,,,,,0.754416823,0.730769231,0.81292517,0.815503127,0.754461871,0.767892644,0.78125,0.77355229,0.782344431,0.778108712,0.741721854,0.726923077,0.758316353,0.770042194,0.76875,0.750237417,0.740239774,0.740512821,0.773584906,0.768721345,0.774834437,0.826572631,0.810096154,0.794701987,0.803571429,0.833333333,0.8203125,0.78344993,0.758587298,0.73699422,0.7227388,0.703774929,0.714285714,0.693557659,0.69,0.658032638,0.658350975,0.66547619,0.666666667,0.721483995,0.714823175,0.748071095,0.718740539,0.704015313,0.723958333,0.714285714,0.711574953,0.76029113,0.757814565,0.787878788,0.787878788,0.767804046,0.786064874,0.757575758,0.765562914,0.796341578,0.813636364,0.824091095,0.79595395,0.801394794,0.804227941,0.853507138,0.876439513,0.854304636,0.848684211,0.815238095,0.826490066,0.839735099,0.787878788,0.789473684,0.772986168,0.873509934,0.825335893,0.9,0.868993135,0.847747748,0.90625,0.883333333,0.873015873,0.838014981,0.833333333,0.821428571,0.82781457,0.835761589,0.877378436,0.884,0.932912657,0.849184783,0.882787751,0.884899683,0.914590747,0.897368421,0.940373748,0.933333333,0.926666667,0.934179223,0.928571429,0.92,0.99961568,0.974319004,1,1.03,1.006,0.98284561,0.984615385,0.995440357
Boston,MA,Boston-Cambridge-Newton,Suffolk County,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.768980205,2.8,2.9,3,2.968571429,3.070598007,3,2.978723404,2.915959253,2.936996684,2.941176471,2.941176471,3.007518797,3.033898305,3,3.033898305,3.086419753,3.032258065,2.996108949,2.97521022,2.962962963,2.958579882,2.97833935,3,3.011396011,3.011722102,2.98573975,3,3.07606264,3.052941176,3,3.003208163,3.025641026,3.047058824,3.090909091,3.065659215,3.010204082,3.035714286,3,2.973748975,2.970655761,3,3,3.014917915,3.057553957,3.058823529,3.069230769,3.090909091,3.059701493,3,3.017241379,3,3,3,3,3.019023987,3,3.033333333,3.071858864,3.111111111,3.08533019,3.0625,3.076923077,3.076923077,3.05,3.090909091,3.097893432,3.176470588,3.096479791,3.1,3.11451236,3.133333333,3.125,3.083333333,3.1,3.153153153,3.244495944,3.196933937,3.236092266,3.2,3.1,3.111111111,3.10391363,3.120980333,3.160511364,3.141361257,3.083333333,3.137450199,3.120934521,3.166666667
Washington,DC,Washington-Arlington-Alexandria,District of Columbia,27,2.373417722,2.358235818,2.572016461,2.469135802,2.400582924,2.397003745,2.276707531,2.656146179,2.692611697,2.65625,2.702558635,2.700338655,2.70411985,2.676659529,2.533783784,2.591167494,2.666666667,2.607683206,2.691107644,2.61350153,2.786069652,2.885794308,2.846715328,3.038309115,3.087550348,3.085045811,3.105726872,3.098444503,3.129083463,3.162588533,3.232478632,3.18724559,3.106951872,3.043000227,3.046428571,3.043079566,3.016666667,3.022229412,3.013909281,2.8614623,2.757591337,2.870264064,3.0384,2.92,2.862521339,2.875667287,2.846932794,2.863466619,2.875414004,2.863505747,2.855716954,2.882352941,2.941176471,2.903732212,2.901785714,2.904411765,2.882672249,2.900146843,2.908645109,2.910700046,2.922222222,3.00109529,2.985074627,2.99192668,3.024316109,3.04679803,3.066755793,3.061987579,3.041105112,3.065997131,3.10130453,3.117965084,3.10978836,3.102625298,3.100218341,3.09938855,3.110599078,3.033397528,3.132563406,3.058092287,2.997275204,2.966666667,2.953948754,3.074975817,3.096658711,3.1765625,3.167832168,3.249541284,3.270440119,3.285951985,3.379310345,3.323112512,3.268931795,3.207070707,3.235794507,3.206278027,3.208444742,3.24055666,3.27288639,3.316565942,3.357142857,3.346368715,3.450224563,3.364865383,3.369565217,3.359372739,3.369832816,3.395919215,3.403735632,3.420289855,3.429301533,3.422643011,3.453781513,3.469387755,3.496319664,3.478870995,3.499022213,3.468208092
Portland,OR,Portland-Vancouver-Hillsboro,Multnomah County,28,,,,,,,,1.211389961,1.200092902,1.301615799,1.239316239,1.020220588,1.019012908,1.052910053,0.993589744,1.073076923,1.022099448,1.070535714,1.113315894,1.153846154,1.101735138,1.141666667,1.105555556,1.239612188,1.11682243,1.243055556,1.247586873,1.375711575,1.337616295,1.354453032,1.326666667,1.336538462,1.470985155,1.600609756,1.490967742,1.447368421,1.513761468,1.666666667,1.62037037,1.625038184,1.513015184,1.686821705,1.659042185,1.55,1.528,1.521264995,1.57219973,1.507882111,1.466666667,1.5,1.644664466,1.73553719,1.781462585,1.794087666,1.883910387,1.977833757,1.935334528,1.956159077,1.922908126,1.889473684,1.92893401,1.923309276,1.894009863,1.895,2.006331545,2.080783354,2.181925638,2.161231884,2.162162162,2.385179751,2.271817441,2.210887762,2.29406037,2.292176039,2.246153846,2.263884347,2.242509363,2.207165072,2.152682256,2.144221585,2.003816794,1.983173077,2.032971014,2.146153846,2.191011236,2.214236991,2.334579439,2.299691358,2.287076163,2.305882353,2.293666027,2.243243243,2.235729387,2.241666667,2.208598726,2.266930678,2.250645569,2.3125,2.329192547,2.333333333,2.320433437,2.333333333,2.330192615,2.312467883,2.264097744,2.383807016,2.329038652,2.329861111,2.325136474,2.346837052,2.34939759,2.367477593,2.403660886,2.432955761,2.445412547,2.438821475,2.423400057,2.427184466
Nashville,TN,Nashville-Davidson--Murfreesboro--Franklin,Davidson County,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.572052402,1.781012658,1.771720613,1.873136286,1.928327645,1.845132743,1.8,1.797770198,1.843003413,1.931718065,1.874326634,1.803468208,1.896984925,1.959745763,2.051964512,2,1.95706893,1.894689469,1.848,1.902472527,1.986909659,1.850516284,1.924684252,1.862745098,1.800554017,1.817068483,1.839240872,1.806174957,1.75257732,1.751824818,1.674500588,1.583529412,1.52972028,1.576872536,1.711783439,1.736753574
Sacramento,CA,Sacramento--Roseville--Arden-Arcade,Sacramento County,30,,,,,,,,,,,,,0.85,0.85483871,0.85665362,0.85,0.811819007,0.838236292,0.863447934,0.862879572,0.856086808,0.883333333,0.904207516,0.931686878,0.943287037,0.946414286,0.95505618,0.958666667,0.961538462,0.970285714,1.070786517,1.086538462,1.067176222,1.098984772,1.079161028,1.030769231,1.092810458,1.045637584,1.070351759,1.005228758,0.989705882,1.026352288,0.994444444,0.947214286,0.933837535,0.961445559,0.958461145,0.956828771,0.959635584,0.958945929,0.979706088,0.995111732,1.031372549,1.027777778,1.074683563,1.038278388,1.044226044,1.036692789,1.051625239,1.066079295,1.1,1.089015152,1.136363636,1.143616736,1.153846154,1.17922051,1.166666667,1.129099458,1.128,1.220166569,1.233333333,1.266242685,1.278928136,1.303065908,1.317502859,1.328146143,1.359090909,1.30480167,1.278749782,1.32,1.297548566,1.307389937,1.281590288,1.423173804,1.496343931,1.545454545,1.552103353,1.561980897,1.536725067,1.551724138,1.613372093,1.555661275,1.567369386,1.569767442,1.569767442,1.595,1.610744235,1.611799007,1.758823529,1.715425532,1.772093023,1.772157623,1.785714286,1.772696477,1.749512671,1.728291317,1.74220467,1.75,1.72962963,1.749375,1.772222222,1.845238095,1.825,1.880410717,1.867399267,1.850515464,1.841463415,1.837009804
Baltimore,MD,Baltimore-Columbia-Towson,Baltimore City,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.651685393,1.665686275,1.750625521,1.623839009,1.681818182,1.765121303,1.669477573,1.646644498,1.720253971,1.721350925,1.685128519,1.68361999,1.619240665,1.576738609,1.588235294,1.588235294,1.65,1.743803732,1.807692308,1.798701299,1.738013699,1.703566012,1.708860759,1.619109302,1.67184195,1.590742953,1.636735706,1.674641148,1.74943995,1.777777778,1.770833333,1.936515933,1.85,1.886020189,1.935483871,1.958807801,2.021432399,1.953939394,1.978511128,1.912138736,2.014788694,2.007407407,2.032467532,2.027251185,2.115655853,2.055882353,2.036881811,1.96969697,1.923076923,1.903125988,1.925981873,1.955857702,1.941013374,1.915,2.058823529,1.98337585,1.950344828,1.916666667,1.936218679,1.911337209,1.915860592,1.882985878
Milwaukee,WI,Milwaukee-Waukesha-West Allis,Milwaukee County,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.180194805,1.176923077,1.213636364,1.178571429,1.186057692,1.192307692,1.208333333,1.3,1.3,1.312019969,1.325882353,1.274537037,1.297577855
Fresno,CA,Fresno,Fresno County,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.993020489,0.868620038,0.856394458,0.856307435,0.90855803,0.908496732,0.90855803,0.908602151,0.907019143,0.886287625,0.917268631,0.887850075,0.793400287,0.786749482,0.8,0.86352657,0.85,0.85,0.84375,0.857142857,0.828500414,0.85,0.83730685,0.83255814,0.843955017,0.838721862,0.841184388,0.838014981,0.837828169,0.825,0.825543478,0.842871335,0.853869048,0.835168869,0.833333333,0.846088435,0.857142857,0.86689038,0.8755,0.876005391,0.864886925,0.875,0.868048469,0.877862595,0.895163201,0.87842453,0.895749127,0.894736842,0.903901047,0.925925926,0.900168786,0.936397059,0.906113537,0.980936941,1.025,1.026917968,1.031169041,1.000553097,1.03268945,1.034482759,1.035714286,1.04007646,1.047307132,1.041666667,1.004398827,1.013215859,1.060044812,1.056830601,1.0581227,1.064885496,1.066666667,1.06685633,1.067003952,1.157652474,1.155937829,1.147959184,1.154419089,1.144366197,1.149132966,1.166373239,1.212266532,1.22504262,1.196154201,1.226666667,1.209583769,1.181480361,1.186363636
Omaha,NE,Omaha-Council Bluffs,Douglas County,34,,,,,,,,,,,,,,,,,,,,0.763571429,0.694565217,0.731741383,0.754147813,0.761324544,0.754716981,0.752073906,0.764043187,0.75,0.789268293,0.822352941,0.825,0.86042065,0.867077465,0.863802559,0.794634598,0.824070374,0.835952381,0.848,0.846969697,0.844492441,0.849418605,0.857142857,0.86042065,0.93654043,0.975197715,0.938555923,0.901041667,0.916666667,0.953678474,0.945286307,0.985507246,1.000598802,1.000598802,0.957820738,0.945293644,0.994276845,0.91547619,0.86042065,0.864492754,0.883113632,0.917892157,0.920245399,0.919642857,0.903520625,0.907660021,0.906615834,0.944646025,0.937349034,0.919642857,0.966767372,0.956521739,0.971802618,0.966325037,0.964285714,0.961732125,0.952181208,0.994261139,0.947799827,0.942857143,0.974955277,0.95503715,0.952617521,0.945652174,0.992567568,0.978485326,1.021573604,1.087894856,1.096723895,1.099636804,1.103945372,1.099273608,1.119235096,1.113785395,1.089741195,1.072,1.052518153,1.072727273,1.092857143,1.102226705,1.107843137,1.106465418,1.097493036,1.141781681,1.100654664,1.07545045,1.069670735,1.076923077,1.082251082,1.041666667,1.090909091,1.111332448,1.093480293,1.090458488,1.094017094,1.083333333,1.075882001,1.080183784,1.1
Albuquerque,NM,Albuquerque,Bernalillo County,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.897435897,0.873234393,0.852661514,0.85591133,0.875912409,0.884787418,0.888301887,0.887392901,0.888429752,0.892337536,0.907257607,0.904157376,0.893184997,0.882843137,0.883333333,0.866640212,0.882352941,0.866165697,0.831202046,0.854268975,0.827586207,0.826414463,0.81252687,0.831202046,0.85997178,0.859493883,0.878970632,0.895638629,0.877659574,0.861512116,0.854586118,0.873397436,0.865384615,0.899014778,0.900327511,0.9,0.93220339,0.940560164,0.940264996,0.92472119,0.929458375,0.906133829,0.915775401,0.923494983,0.936397059,0.952272727,0.974045802,0.973198736,0.995192779,0.955149289,0.938368305,0.967616863,0.988729508,0.953929834,0.967184974,0.95502023,0.970027248,0.978,0.974614496,0.986594604,1,1,1.015528549,1.006122449,1,1.010830325,1.008708273,1,1,1.042827761,1.05377456,1.0625,1.064786885,1.058823529,1.058617673,1.055194805,1.054026504,1.062903226,1.071975498,1.057304278,1.06727586,1.064388962,1.086246417,1.078005115,1.1,1.111111111,1.118974915,1.135531136,1.114833333,1.1,1.1
Oklahoma City,OK,Oklahoma City,Oklahoma County,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.868070331,0.84375,0.815217391,0.822368421,0.885304428,0.825130775,0.885608856,0.833333333,0.744478192,0.825637713,0.692780518,0.737911436,0.694444444,0.705645161,0.72972973,0.72737069,0.72737069,0.75,0.762696717,0.760517422,0.737692308,0.730476849,0.720084919,0.737373737,0.751836906,0.75,0.74926811,0.769230769,0.78125,0.78125,0.78125,0.78125,0.78125,0.796470588,0.794117647,0.790452573,0.892857143,0.924778761,0.911458333,0.888607595,0.964027463,0.963102372,0.941051136,0.939252336,0.90625,0.915841584,0.906368383,0.875675676,0.833333333,0.83919598,0.862132353,0.845070423,0.865561694,0.888837827,0.894806513,0.892857143,0.892857143,0.9,0.892857143,0.887096774,0.873455882,0.874918989,0.892857143,0.892857143,0.9,0.909433962,0.898989899,0.874156269,0.819972299,0.839463087,0.866666667,0.956130484,0.961148121,0.942307692,0.95646438,0.950554135,0.969117486,1.012931034,0.98105548,0.95788469,0.961702128,0.965972222,0.95646438,0.945937234,0.946864052
Raleigh,NC,Raleigh,Wake County,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.242209632,1.237623301,1.245337159,1.268382353,1.27827381,1.313333333,1.291735551,1.320375335,1.25,1.271311922,1.373210923,1.233905579,1.196473552,1.238670695,1.250746269,1.208459215,1.214176518,1.303956835,1.304550758,1.263268646,1.251304799,1.239460371,1.261465659,1.243819547,1.221290955,1.207219251,1.215324927,1.233520964,1.240853868,1.289473684,1.286458333,1.28,1.287276342,1.305976806,1.301516503,1.294573643,1.27928174,1.291878173,1.288270378,1.281200742,1.319234642,1.303933254,1.3099631,1.34057971,1.323699422,1.321243523,1.303613028,1.351183064
Mesa,AZ,Phoenix-Mesa-Scottsdale,Maricopa County,38,,,,,,,,0.821215314,0.783198421,0.748590226,0.75,0.731350735,0.729083333,0.732899023,0.736738703,0.741008271,0.748992433,0.749024339,0.740917782,0.735987391,0.748723958,0.765846995,0.758928571,0.753620389,0.781620261,0.793103448,0.778403756,0.788718929,0.799665528,0.790233275,0.803225806,0.805205835,0.80551334,0.801234568,0.808333333,0.813580247,0.805882353,0.809459459,0.816099842,0.807352941,0.798769424,0.81042654,0.813883399,0.807291667,0.807414339,0.784859016,0.797745064,0.810464007,0.814726585,0.819725317,0.829528158,0.821917808,0.827337165,0.843419062,0.819917012,0.81,0.807497507,0.809543495,0.815061205,0.810669456,0.827304882,0.833333333,0.853417966,0.876494024,0.881395349,0.868643162,0.868055556,0.88084415,0.905797101,1.027667984,0.911937059,0.895,0.91540404,0.936887255,0.941306755,0.958782974,0.935971821,0.969512683,0.924492346,0.995789474,0.938010029,0.942928272,0.956349206,0.95958561,1.000658762,0.996511628,1.00938233,1.044661767,1.03587963,1.023861407,1.076842105,1.088546679,1.069253919,1.073375262,1.085248568,1.09,1.133527132,1.147249191,1.159144893,1.177631579,1.180032733,1.192609183,1.195291965,1.190525232,1.221659919,1.217447917,1.223623002,1.222058824,1.245553203,1.270633455,1.305034551,1.319891599,1.321884453,1.317936297,1.304971319,1.308704453,1.276470588,1.292914169
