RegionName,SizeRank,2010-01,2010-02,2010-03,2010-04,2010-05,2010-06,2010-07,2010-08,2010-09,2010-10,2010-11,2010-12,2011-01,2011-02,2011-03,2011-04,2011-05,2011-06,2011-07,2011-08,2011-09,2011-10,2011-11,2011-12,2012-01,2012-02,2012-03,2012-04,2012-05,2012-06,2012-07,2012-08,2012-09,2012-10,2012-11,2012-12,2013-01,2013-02,2013-03,2013-04,2013-05,2013-06,2013-07,2013-08,2013-09,2013-10,2013-11,2013-12,2014-01,2014-02,2014-03,2014-04,2014-05,2014-06,2014-07,2014-08,2014-09,2014-10,2014-11,2014-12,2015-01,2015-02,2015-03,2015-04,2015-05,2015-06,2015-07,2015-08,2015-09,2015-10,2015-11,2015-12,2016-01,2016-02,2016-03,2016-04,2016-05,2016-06,2016-07,2016-08,2016-09,2016-10,2016-11,2016-12,2017-01,2017-02,2017-03,2017-04,2017-05,2017-06,2017-07,2017-08,2017-09,2017-10,2017-11,2017-12,2018-01,2018-02,2018-03,2018-04,2018-05,2018-06,2018-07,2018-08,2018-09,2018-10,2018-11,2018-12,2019-01,2019-02,2019-03,2019-04,2019-05,2019-06,2019-07,2019-08
"Red Bluff, CA",479,130.8675799,128.2051282,127.6233693,130.6153846,126.8134469,123.6842105,120.7544005,122.9388298,122.5369458,118.3787278,116.452047,114.1975309,109.4529602,106.4814815,102.2222222,102.2587538,102.4768824,100.8408072,99.64570416,101.8227869,99.05362426,99.82638889,97.22222222,95.57999399,95.29561348,93.56940043,93.89671362,96.62664976,93.75732536,103.0635401,99.39078917,104.1994464,105.8467742,103.7421706,106.9565249,107.6829837,111.24009,111.4475628,111.4901504,112.3182623,115.0641026,116.8935448,119.4402421,122.9957806,130.9536975,132.1601418,131.4797361,131.7607014,130.6930693,130,131.9444444,130.8581862,130.5938218,130.3433001,131.5286624,130.510694,129.4426333,130.2083333,127.8995672,126.3492063,131.0842419,130.5403764,132.5245983,140.2116402,138.9383265,138.0266075,126.0193133,137.8205128,134.6734694,137.332281,136.3263317,135.7670871,137.332281,136.8560606,139.3239901,143.2291667,142.2320505,143.8528949,141.7247551,141.8668122,143.2426116,145.5825243,149.8253627,148.0386452,149.898374,150.0117652,151.7412935,156.2297078,154.4117647,154.3287327,152.4777637,150.9616733,151.4590348,153.9534448,154.1012216,156.25,155.2768166,157.4898785,164.223186,162.3641304,163.0440929,166.015625,166.6666667,168.5891895,167.7411547,166.3190824,168.9452963,169.0508491,170.1388889,171.2598425,173.2283465,174.5572345,179.6191457,179.9276673,186.7783276,187.6806358
"Hudson, NY",480,160.1495726,163.5548164,160.5865522,159.4990934,161.4360858,160.7594248,160.3641457,160.5465761,159.0313642,158.9408465,157.3684211,154.9421193,155.284472,155.3739193,156.25,157.0347891,158.1041196,160.1116972,164.0625,160.4584527,160.064811,155.9787234,153.3991228,153.2033426,149.6781116,148.3165442,150.3518844,152.7777778,158.6417562,157.6090604,156.25,155.9153391,156.7164179,154.8856549,153.8720017,153.1374332,154.8672566,153.2,152.2320233,153.3991228,157.0714286,155.514977,155.96,152.7777778,153.5583183,152.3780232,147.7019793,149.2072317,145.3645833,146.3534019,146.4199555,149.4851793,152.1099117,155.3571429,154.8530472,155,155.0925926,157.3426573,158.2798369,157.5,158.045977,158.045977,159.5235045,161.5661566,160.7897514,161.7406883,160.4417293,160.9141791,160.601601,163.3593833,162.037037,161.3395796,163.3259094,158,157.8983516,159.5744681,159.8619404,164.9064263,164.2156863,163.5707411,165.7338129,163.7379002,168.4644129,169.0600522,170.5153036,160.7485605,163.0945091,163.0434783,164,169.1823899,168.4680574,170.021978,168.7281284,169.6794157,172.8365385,173.1056517,170.3652436,171.763292,174.7814685,181.8396196,186.4942529,188.3511332,190.8567221,188.2060458,187.4996528,187.4996528,186.1167002,184.2105263,184.7826087,184.4663743,184.8261741,185.4435484,185.8150977,187.6770538,189.6488928,188.6494237
"Coos Bay, OR",481,141.337386,138.9793702,139.2864238,138.3753142,137.446529,138.3399209,137.4617737,137.1549292,134.611399,133.1567653,133.5403727,132.0754717,129.9082569,127.027027,130.4368205,127.5732767,126.5155509,126.1754419,125,125.6323777,127.0029238,126.2881442,125,122.88727,122.5490196,122.9331492,121.496559,123.9636442,121.3068262,121.207265,119.7916667,120.7805907,121.0738831,120.9546926,118.2319026,118.1177977,118.1102796,121.6330629,122.5961538,122.993007,124.1071429,124.1721854,123.5875706,125.1025431,126.2868909,125.0512715,125.0512715,126.2994551,123.8721805,123.5875706,124.2138365,126.6666667,128.7671849,131.547619,134.5192308,137.6733279,140.0813609,137.9044684,135.0750448,134.3843844,135.9680928,134.9206349,135.9272212,136.3636364,137.3626374,135.836649,138.1260794,137.5827012,138.5078777,138.1944444,138.5992744,138.4826478,138.4110787,141.7281349,140.8174994,143.8482143,145.2964595,146.9599198,148.6129572,147.3677249,147.3547446,144.8662073,146.3414634,146.8556913,147.6190476,146.7008395,148.5695491,151.9238485,153.8978495,155.4232804,157.7696151,159.2724046,159.7824398,162.7673208,160.8910891,159.5374085,156.3253268,155.5977855,154.9721046,159.9293981,165.348947,167.3327465,164.1325627,162.7081032,162.3105448,162.3105448,159.3976202,159.591347,161.6666667,164.341917,165.5594539,167.0992642,169.7990446,169.0136558,169.4094869,169.6266968
"Walla Walla, WA",482,121.6814159,119.5729077,115.3779513,115.3525641,120.4875377,121.8125,121.9056473,121.7666396,122,122.3261053,122.3944079,125.087108,125.7615894,125.6656805,128.9017341,128.4246575,127.4649664,127.4649664,126.8115942,125.2797929,124.7348721,123.9773355,119.7667343,117.4397032,121.3953488,122.4837611,123.8485159,124.9166667,125,124.9166667,124.9166667,123.375,125.294142,124.4604317,124.4588745,123.5074072,123.0311355,122.6222222,126.8741282,129.2586568,129.5492708,129.2960663,129.676144,129.9644886,126.4275346,126.2150003,126.7843158,124.8439451,126.8507695,124.3579545,127.3148148,130.2370332,130.0298063,132.6427708,132.3653199,130.7055835,131.8813033,130.0070274,130.9027778,130.6515957,130.6515957,128.4807983,128.8719521,132.3300467,134.2329545,135.492561,140.0442478,140.1302223,143.9537925,141.2424941,142.7777778,141.8498168,138.2873658,141.583017,146.909,150.5421687,150.862069,154.2336463,157.5832377,158.0002449,157.540608,159.2845298,160.6913183,159.8453241,160.730897,160.0590745,156.5227704,156.0437463,162.6664637,163.6541003,162.3093682,162.2418879,166.0697273,162.9138641,163.1817622,163.3636851,161.8731563,167.3538612,173.3333333,174.1225547,182.877269,179.369251,178.8463321,178.7653093,177.0936998,178.8158083,179.2043077,181.9264143,183.7473777,186.1370717,188.9778937,188.8640476,189.9182243,193.2989691,190.6283341,194.4811394
"Oneonta, NY",483,107.170977,109.375,109.21875,106.5833333,107.952646,105.4149086,105.4149086,107.1428571,103.5438233,103.1746032,102.487348,101.4319728,100.4154303,103.2543103,102.7586207,99.94444444,100.308642,99.45019316,97.10451977,97.10451977,96.50817236,97.16386555,99.04599419,97.10451977,97.49455338,97.49455338,96.21513944,98.37908239,94.17667853,95.75,96.22005046,95.75,96.95290859,95.64578188,96.3972454,96.63155864,96.95290859,96.31519274,98.27025183,95.96471258,97.32142857,100,100.174216,100.8963244,101.9624754,97.32142857,98.16176471,98.29253382,96.82643745,98.28571429,98.66753382,103.7037037,106.4516129,104.244114,105.0726911,105,103.388436,99.96666667,98.0395723,99.64285714,98.63192218,99,100.1602564,100.5229959,100.673968,100.308642,100.1259446,99.04270987,97.83228923,99.07049831,99.94444444,99.41176471,99.24333297,99.52731092,99.95,99.95,102.5132275,104.2536171,102.9532967,102.9411765,103.6437344,102.9411765,98.15106216,97.2438833,93.74098124,93.43434343,93.56092172,97.77944613,100.4705305,102.2266847,102.2983692,106.6452304,105.658478,106.7873183,106.7220754,104.7169811,102.8138528,102.8138528,99.6333437,102.0871143,108.1129808,114.6039126,115.440373,111.2581817,110.9729961,109.4202899,110.7673267,109.375,109.2864174,111.9622864,113.4297521,116.7232598,118.6485667,116.7232598,116.5819982,113.2404181
"Fort Madison, IA",484,73.31002331,74.64640673,70.14680105,72.62996942,67.48246831,66.84172448,63.71881056,64.66947961,68.04874512,72.22222222,67.67241379,64.52922078,72.20795892,66.49408284,68.03854153,73.1187291,69.94794523,66.86062505,76.53572466,70.68418561,69.77955426,67.60847629,63.60327571,64.58333333,66.55092593,67.58202568,68.5,64.88364601,64.0625,65.89290852,64.53688853,63.94478327,66.09195402,63.78378378,64.07377706,63.78378378,67.26046699,68.40081607,67.36859905,67.15517241,68.75,68.87477314,69.36416185,68.53882573,68.47271627,66,63.62368024,66.98895028,65.25229358,64.7273141,67.01155462,68.26923077,69.76256983,70.71865443,68.66359447,71.42857143,68.32902886,67.92717087,62.66666667,62.04710145,62.74358974,64.40240757,67.18346253,71.49446494,75.39482527,74.98957899,70.57868024,71.39285714,70.67669173,75,76.56383718,77.51442434,77.51442434,73.2421875,76.56383718,78.01336536,80.84532374,76.12922705,75.86830862,75.10548043,72.91666667,73.2421875,72.24015568,71.2962963,72.17261905,70.35455487,73.11828841,73.71794872,71.07391234,73.18037975,73.10612914,75.32327586,75.32327586,72.83414396,74.00484496,73.51351351,75.3389429,74.64738121,73.51351351,75.98039216,78.5997358,75.49167927,77.60271966,75.93035556,75.36919093,76.12179487,76.55199781,77.95109612,76.14213198,75.41083501,78.55310036,79.88711141,76.57142857,76.14087302,75.89285714,75.89285714
"Marietta, OH",485,76.5292411,78.4795269,79.79695717,78.59440445,78.15496858,78.34924282,78.09709821,79.87423846,81.48291925,80.74348578,78.12766547,78.1401256,77.86563131,80.72968616,81.20649652,81.82210708,80.94539394,80.7860262,78.53884968,78.7965616,81.31302296,81.60237389,80,78.39869281,78.53532337,81.30081301,83.08080808,82.82828283,85.48479633,85.53643461,87.49325654,92.55865065,89.20791032,88.19195256,87.91666667,87.24340176,87.24340176,84.06542056,82.96460177,87.57626179,86.87002653,87.55769231,85.74257154,88.23529412,85.42857143,83.69883041,82.33333333,82.27251297,82.78125,84.82515991,86.28346104,85.65738482,89.70588235,89.70588235,89.79357798,89.23611111,87.48394653,87.12784588,93.26847042,91.48351648,91.54040404,93.09797402,90.43160252,96.01116185,93.8053471,97.20837488,96.39459189,92.38858287,93.91169097,97.05882353,96.83794466,92.70673671,94.81098445,97.6070529,94.09271284,93.64111498,93.43070588,97.15277778,96.65178571,94.30271684,97.4916388,97.7173913,98.50275808,100,100.802343,101.5232684,101.1428571,100.2348856,101.201596,101.1856092,102.3934974,98.75327814,99.20634921,96.92224622,96.39004796,96.05193535,92.39802225,92.00310559,93.11699563,94.65020576,101.3000149,98.23772028,101.7766226,101.9128253,103.9502265,108.7128381,109.2821216,104.9894958,106.9518717,106.9518717,107.6589595,110.8666759,112.2635197,112.4188312,113.1257236,113.6363636
"Salina, KS",486,96.6186686,98.30120182,101.6494054,100.1033432,98.48764029,95.71802834,93.83301708,90.98890916,91.82473481,90.94205954,89.39460961,88.17647059,87.91208791,88.56382979,88.90154458,89.33161954,93.20957671,93.5608528,93.68055556,93.38006231,91.49689991,90.4369238,86.20510303,86.71693735,87.68821966,88.75332742,91.015625,93.54621764,93.05210918,90.90909091,89.25691244,87.79761905,89.8364486,89.8364486,89.53817154,93.61702128,94.08602151,92.93578479,93.76434078,94.39586464,95.08463542,95.1171875,95.57058343,97.07241911,94.60227273,92.1976329,93.75,94.63562753,96.58536585,98.99347574,101.0383387,101.6562394,101.906308,102.898951,101.010101,99.66038754,97.60742188,94.97746948,98.7101975,97.64721487,95.97438243,98.40167005,103.6290323,100.9241264,102.8962188,103.6381364,104.2105263,100.5854801,99.00932401,98.52976046,93.77777778,92.1875,89.85892388,92.33870968,95.00946347,98.5745614,95.89357595,96.10323887,96.84151211,99.25537783,100.7430998,100.7430998,100.6666667,99.82017556,96.19493731,98.31181728,104.6613896,103.0195382,103.6601682,103.1869444,102.2085259,103.4675615,101.5953209,100.8885299,99.51117318,99.38624218,99.66777409,99.43507377,103.7539936,113.8502494,108.9780859,105.5099648,108.6277174,105.4624121,104.0570175,98.92416024,97.08362512,97.96626984,106.4530312,107.2097571,112.2359155,114.1605409,114.1552511,114.1078838,109.5942982,107.0238095
"Rutland, VT",487,123.4776323,119.96,117.966884,116.8165468,119.3920335,121.1840228,122.6345131,125.8391954,124.1694352,120.6130033,120.6483965,121.5277778,123.0314961,119.2729767,122.5888325,129.377229,128.8660604,130.3799286,131.875,131.5789474,130.5515239,128.8968825,124.8751413,126.1240423,121.7948718,124.0961063,123.2191781,124.3213898,125,123.0317501,121.6666667,122.5480769,117.6266482,118.1136364,117.4866813,116.7357448,116.5674603,115.7432985,116.6666667,119.6143617,120.8566162,118.5,116.874192,115.90274,117.3285199,117.8852201,116.8164599,114.9414645,116.9064748,122.1970792,120.1645227,121.4285714,122.3039216,122.0864662,124.6875,123.2356135,124.4239631,125.6521739,121.9412724,120.3722436,120.8635997,116.9788935,121.1640212,125.0130822,128.7188812,126.8591585,126.7605634,124.9993056,124.5384615,124.9342105,125.0391195,124.549513,123.6068111,123.7772761,124.5454545,124.549513,126.0715732,125.1847854,126.4498673,125.4089422,124.6921182,122.6765799,124.5185185,121.6545012,121.5892772,123.3333333,125.4089422,125.0712251,126.3266854,127.3504274,124.7288503,124.7288503,122.6242031,126.6363636,123.8629384,121.737009,127.7096774,128.062996,127.7096774,130.6662657,131.1111111,129.1918637,130.8380258,131.1111111,129.7879238,129.7879238,133.1436114,130.1301857,135.4784081,135.389049,137.1115174,139.8876404,137.9567318,138.8333333,140.6588203,138.9130856
"Big Stone Gap, VA",488,,,,,,,,,,,,,,,,,,,,57.94530451,66.58291457,69.28838951,68.748241,67.91971155,66.68559933,68.20809249,68.20809249,65.66026508,69.44444444,67.70833333,69.19230769,72.58859691,72.91666667,70.9096907,71.72131148,70.27717783,70,70.27717783,70.55435565,71.15246958,69.39249089,69.97654418,71.8875784,70.12195122,68.94068707,66.04605585,65.04065041,68.66412214,71.07026442,71.69230769,70.92562827,71.46282421,68.05799649,72.07932351,72.79308498,72.85635406,71.30195886,70.37643208,70.65223119,69.12948061,68.12988294,63.44632768,62.5,64.84962406,66.6853817,66.40479863,66.19379982,66.4,64.26461039,63.06818182,65.90964591,67.63542736,66.0251324,65.09799078,64.85507246,65.90964591,65.47619048,64.5994832,65.47619048,64.42599068,64.28571429,64.29277943,65.0936245,65.09458399,64.93506494,63.54708261,62.20871041,62.20871041,65.04086181,65,66.12627986,66.31233422,66.29631463,66.19295175,65.48188653,64.53084692,64.659699,59.77356695,60.36240091,60.76388889,60.71428571,60.97560976,59.8856455,59.74395448,58.44020019,59.06509762,57.92410714,58.44020019,59.93378749,61.37820513,64.48392857,64.55399061,66.05691057,64.9550013,66.05691057,65.371328
"Sturgis, MI",489,97.6426799,96.71717172,101.0416667,96.42264518,95.07610775,95.61880397,95.61880397,92.91071999,92.45014245,89.21832884,87.23404255,86.50707291,81.17258014,81.66666667,85.65367756,87.61074208,88.46153846,90.0297619,89.25266291,89.39393939,89.38118022,86.2396168,82.88381743,82.27337492,82.85186132,84.3948917,87.74262785,85.4077853,87.39837398,87.20930233,87.80487805,85.45232274,85.38995726,85.11153999,83.12807882,81.91403082,78.53932584,77.98595825,82.1984269,84.75689882,84.99655428,85.49107143,87.00380642,85.60146564,87.43556701,85.1171398,86.13542255,85.39745127,85.7712766,87.12282193,85.43165468,89.42105263,92.74755927,97.48693835,96.15384615,95.45454545,92.70439451,93.22512438,92.23076923,91.78321678,90.50829876,92.47685185,91.58733872,95.47749146,96.04700855,98.77360878,99.50508686,92.66041567,91.31627057,89.71774194,90.39548023,89.33933934,89.18650794,93.71638655,96.04967949,98.21867322,101.7195767,100.8801625,101.4020137,100.5050505,101.1608457,97.45293168,96.00789835,92.52645503,90.4962011,94.35096154,96.22424441,98.91314776,99.58481613,102.5132275,104.6490959,105.9622196,108.1217095,103.1842162,103.5656558,104.6786785,103.137963,104.0374373,108.9341693,115.8718821,130.2898551,128.3038688,125.2423032,124.468254,122.6889881,123.8247863,124.229152,119.8382905,119.6581197,116.8896321,125.9641414,128.721374,124.914966,120.6328031,122.1481481,124.4735507
"Rio Grande City, TX",490,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.38713567,61.38713567,65.77949227,63.70826011,62.40802676,61.19791667,60.19245987,59.27065026,55.00284252,54.10453482,59.48367072,60.12178309,59.69669118,57.07778803,58.36575875,58.36575875,60.50818508,58.81820451,60.54233955,62.20118075,62.39557226,62.6566416,58.50009137,58.59375,59.49645483,59.49645483,58.47975438,54.64849025,58.59375,65.27742907,65.47709261,63.2478987,60.84444166,59.76768614,59.13621262,61.66589577,61.34969325,60.15916336,60.15916336
"Fremont, OH",491,75.13661202,74.10455457,70.39473684,74.35897436,76.18644068,74.35897436,68.91233766,69.65761511,67.44791667,68.03423849,67.44791667,65.72769953,64.28571429,63.69606004,64.76373897,63.58490566,64.30555556,65.34792238,64.20179682,66.03773585,67.44548287,68.10195592,64.52512557,64.31682175,61.03650492,61.04096285,61.04096285,68.61996442,68.10369297,66.77589517,67.99797776,66.98685541,66.64972694,68.10606061,66.89320388,64.05124099,66.38314896,71.52406417,69.96666667,72.66698983,72.88343558,72.35944222,72.22222222,72.16666667,75.21645022,72.68669969,70.81185567,70.25316456,69.93946304,71.09343741,71.32982718,73.8317757,70.23447646,71.09947644,70.78507079,72.6010101,72.21350078,70.48636309,70.36395499,69.91299198,69.05796507,69.75316723,69.83148376,71.5648855,73.34280303,71.40111316,70.5988024,71.73089128,69.55696203,68.5840708,67.81791202,67.10357069,67.38953575,66.3507109,66.38626836,66.41234967,69.98039275,69.79311937,71.42857143,72.24842767,70.4887218,67.87998032,65.86538462,64.84230056,64.61538462,65.86538462,66.53083547,70.02271007,73.77819549,73.99944391,76.38888889,75.85979438,74.63369963,76.90241934,75.49603175,72.83715013,73.33948339,74.41651706,74.60144713,76.13894014,79.32692308,81.01851852,80.67708333,80.86680761,78.99408284,77.74416595,77.65531062,77.38095238,77.41635688,78.03564134,79.54481556,80.18397118,79.7579758,78.72926288,81.39534884,82.56708576
"Mount Vernon, OH",492,88.4375,88.76419428,88.18342152,88.70738636,84.9752566,85.49947197,81.03365385,80.49852846,80.40229885,79.78723404,79.88721805,76.65505226,76.18575208,77.90294627,81.08108108,79.18918919,79.56475584,78.97944668,79.20731707,77.90601814,79.41558442,76.38888889,75.32027129,80.24374518,81.75626822,82.84722222,85.85164835,86.21987952,87.89741979,86.80555556,85.85164835,85.53240741,84.51690821,85.02913289,86.25899281,83.33333333,83.48794063,83.45978756,84.44723151,88.49766291,89.62264151,89.62264151,90.90318389,91.8872267,92.10175533,92.53472222,88.18815988,89.50878495,88.94362343,88.23831637,90.97904294,93.34415584,93.50137045,94.75218659,92.70885235,92.68956223,92.55125661,92.0023015,90.83746274,89.08077994,87.98882682,87.98882682,90.03410022,89.62203716,91.4336132,91.74550225,89.9,88.22229853,88.98742709,89.82035928,89.21703297,88.14102564,86.94196429,88.10096154,93.88714734,96.03365385,96.01579325,98.37962963,98.61064198,96.21329212,96.08516484,99.2882667,99.43181818,96.70830994,97.26277372,97.26277372,96.8715697,95.66751701,100.4464286,98.53689567,100.0776398,98.57001972,98.24046921,94.50086646,99.76958525,100.352509,95.13742072,92.5,103.2559945,103.8359788,104.0509259,107.1428571,107.9861111,108.0246914,110.8727811,108.1987038,105.8530511,104.9190535,107.5581395,108.6875,109.137931,114.4501279,113.8203669,113.9538342,117.518031,114.4478513
"Lewiston, ID",493,101.203966,100.581391,100.3805899,99.40814394,98.92398473,98.13596491,99.3844697,99.15322581,98.83848327,98.01746319,96.38047138,95.45840407,96.43107718,97.17868339,97.80405405,96.87181984,107.6807229,110.5555556,105.1673945,107.458405,105.3024602,104.6858639,103.602812,103.4974093,105.6395822,107.7151582,107.7979038,105.0982256,104.2878317,101.8399915,99.56276352,102.8678304,102.8037383,102.5132275,104.1666667,104.1009464,104.1666667,103.2620329,104.1064547,105.7147115,108.1162157,108.2610371,104.9614551,105.2376508,106.0070671,104.0178571,104.2494824,103.4902597,105.3733776,106.8376068,108.9261286,108.9261286,110.0193745,111.2015396,110.7344633,113.9663604,114.9940263,114.0150617,114.9940263,113.2133995,111.8383423,114.0219697,117.5595238,115.0833333,111.8628634,115.0546022,113.5057471,111.3095238,111.3095238,112.7349624,108.6232367,107.8315651,108.6620566,111.0280994,117.7883454,124.2697328,120.2749141,118.4337438,117.4516908,120.3935185,117.4623116,114.306947,111.8410526,109.6295299,111.8410526,117.4033149,116.640212,119.1365105,123.4413442,129.2487685,128.6045643,128.8690476,127.2679045,127.3422499,130.1194354,127.2984441,132.6654167,131.8,134.4353415,137.2767857,137.9066478,136.4174512,137.634105,137.3031496,140.0143678,137.8999992,140.1921545,142.0266903,141.2529551,141.2164836,140.0617284,137.634105,138.0643023,137.7242092,136.1161525,136.9423575
"Shelton, WA",494,153.2807003,151.1137629,152.3519164,149.8422713,151.1137629,149.5833333,149.7395432,149.6244756,146.3654224,140.4773112,139.8647921,137.1301724,135.2806805,135.2272727,132.8671329,132.9171561,135.7870593,136.980472,135.9931659,134.754902,134.1594828,131.7054264,127.9069767,123.757948,124.1443684,125.4711063,124.00906,126.0964912,130.8874913,131.4097882,134.3856655,134.8263254,134.0484794,130.4938187,130.4537522,127.1114638,125.0938673,125,126.0701627,127.4074074,128.604053,129.2283298,128.5654716,130.4258242,132.6157974,128.5142857,123.9087302,121.0762332,119.7916667,123.2226555,126.7180095,126.5094882,132.4318685,130.8660624,134.1162314,135.15625,135.3869048,131.8148592,130.5241742,129.2241551,128.9834353,131.8148592,135.7774385,138.4344751,141.3574219,142.3267327,142.163984,143.064202,142.689698,140.3435274,140,137.0726408,133.6031746,137.4393739,140.6659023,143.1155538,150.9853783,154.2708834,154.8199768,151.9851117,149.4910941,152.9511746,152.7083333,151.3910379,154.0998767,155.7542231,157.5326236,160.1750719,167.6144215,168.631471,168.6708861,170.109356,166.8367837,168.9189189,166.4281975,163.7613911,161.1936929,161.2527056,172.7569719,180.4490423,184.1359773,184.1359773,183.8511243,186.3591757,187.0321072,183.9328796,181.2252964,181.0718874,180.268595,180.5555556,190.7668067,194.3322981,194.9763593,197.5410942,201.3811643,201.002345
"Albemarle, NC",495,96.97511437,95.59939302,93.32396334,94.33535847,94.45843829,92.90140845,92.07142857,91.0543131,90.35590237,89.65014577,89.75040474,89.00829563,88.16120907,88.1004848,87.58615785,88.65447874,88.39505316,87.95774648,88.12405446,91.45254277,90.38691304,87.17202916,87.62672728,86.73205989,85.89715338,85.19003932,89.12288647,89.58636723,86.4192443,86.97950465,87.5233122,88.80878179,90.49788477,91.49652961,89.92035305,89.65240453,86.16312821,87.10562414,92.20545038,90.36689062,89.05133929,89.83050847,91.34615385,89.83050847,89.19642857,88.76790277,89.12543153,88.94141399,81.18378181,83.1629685,86.13793103,88.24224466,89.78841245,87.41229097,88.23183289,87.5,88.43312522,86.8452381,87.25640699,93.44155844,86.87913907,86.24856157,87.29619565,87.70130954,85.20114943,86.17463617,86.61551053,87.45,85.33107441,87.46355685,89.25750395,84.01442308,83.43874896,87.45834678,90.82125604,96.66795816,95.21829522,96.35714286,96.23789036,94.2243833,94.3627451,94.3627451,89.55736684,90,88.03571429,88.7451906,88.23330352,91.06029106,93.4086337,93.95,97.96834476,99.83127109,101.1470985,103.1413613,102.8999517,104.627578,105,105.0946658,108.070921,106.4283809,105.1466519,107.1304246,110.7467205,113.1186174,112.3602207,108.1144855,110.7467205,110.7467205,108.0432173,108.0949058,110.26806,108.377617,110.8132667,108.1506196,110,111.9279455
"Enid, OK",496,76.24618515,77.80373832,77.36662531,76.81207935,78.45477387,78.45477387,77.29289941,78.45477387,76.13902237,76.13902237,73.23275862,72.60920897,69.64446236,72.76038458,72.40788346,72.40788346,76.20385233,76.93958693,78.41996118,76.57272986,75.99768652,76.1634479,76.31853888,77.01421801,77.56054873,78.67958813,78.31325301,79.79525717,80.76595745,79.67269595,78.93628225,77.29708301,78.81302064,78.6028949,76.908867,74.56946039,76.9902414,80.57464085,80.59442215,79.97278745,79.99842033,79.35110109,78.45319635,77.82608696,77.82608696,79.92327366,82.30318803,82.76397516,81.96220122,82.76397516,81.11471861,88.06646526,86.84615385,85.63610862,86.09223395,86.64426966,88.01973221,87.5,90.29345372,91.43798627,90.03601441,90.39777634,91.49400218,94.14535666,90.6462585,92,91.87907528,88.13940285,88.18181818,86.51824366,86.20689655,86.75819663,89.39441224,86.87258687,87.96951386,90.22115948,91.69278997,90.23718513,88.81354189,89.63319477,90.62277114,89.72417523,88.52684718,87.25182863,87.26245506,88.65065315,88.7489678,89.45409452,90.40880503,90.62176166,90.77187571,90.50530936,89.9321267,87.88347391,87.20444794,88.67005785,88.29990449,88.04421881,88.71304987,89.28576614,88.81944444,88.48878394,87.59478581,86.85121843,88.39779006,87.71031456,85.54765983,88.57207703,88.60845839,91.20171674,91.98242788,92.51968504,89.72417523,88.31521739,88.89627828,88.70120633
